Index,Global_Name,Name,N11,V11
2213,Eagle_Spirit_Pelt_Pants(Legend),Eagle_Spirit_Pelt_Pants(Legend),,
2214,Eagle_Spirit_Pelt_Gloves(Legend),Eagle_Spirit_Pelt_Gloves(Legend),,
2215,Eagle_Spirit_Pelt_Bootst(Legend),Eagle_Spirit_Pelt_Bootst(Legend),,
2216,Bone_Spirit_Helmet(Legend),Bone_Spirit_Helmet(Legend),,
2217,Bone_Spirit_Breastplate(Legend),Bone_Spirit_Breastplate(Legend),,
2218,Bone_Spirit_Pants(Legend),Bone_Spirit_Pants(Legend),,
2219,Bone_Spirit_Gloves(Legend),Bone_Spirit_Gloves(Legend),,
2220,Bone_Spirit_Boots(Legend),Bone_Spirit_Boots(Legend),,
2221,Iron_Helmet(Legend),Iron_Helmet(Legend),,
2222,Iron_Breastplate(Legend),Iron_Breastplate(Legend),,
2223,Iron_Pants(Legend),Iron_Pants(Legend),,
2224,Iron_Gloves(Legend),Iron_Gloves(Legend),,
2225,Iron_Boots(Legend),Iron_Boots(Legend),,
2226,Meta_Elemental_Helmet(Legend),Meta_Elemental_Helmet(Legend),,
2227,Meta_Elemental_Breastplate(Legend),Meta_Elemental_Breastplate(Legend),,
2228,Meta_Elemental_Pants(Legend),Meta_Elemental_Pants(Legend),,
2229,Meta_Elemental_Gloves(Legend),Meta_Elemental_Gloves(Legend),,
2230,Meta_Elemental_Boots(Legend),Meta_Elemental_Boots(Legend),,
//헌터,,,,
2231,Brigandine_Cap(Legend),Brigandine_Cap(Legend),,
2232,Brigandine_Breast(Legend),Brigandine_Breast(Legend),,
2233,Brigandine_Pants(Legend),Brigandine_Pants(Legend),,
2234,Brigandine_Brace(Legend),Brigandine_Brace(Legend),,
2235,Brigandine_Boots(Legend),Brigandine_Boots(Legend),,
2236,Field_Combat_Cap(Legend),Field_Combat_Cap(Legend),,
2237,Field_Combat_Breast(Legend),Field_Combat_Breast(Legend),,
2238,Field_Combat_Pants(Legend),Field_Combat_Pants(Legend),,
2239,Field_Combat_Brace(Legend),Field_Combat_Brace(Legend),,
2240,Field_Combat_Boots(Legend),Field_Combat_Boots(Legend),,
2241,Nature_Cap(Legend),Nature_Cap(Legend),,
2242,Nature_Breast(Legend),Nature_Breast(Legend),,
2243,Nature_Pants(Legend),Nature_Pants(Legend),,
2244,Nature_Brace(Legend),Nature_Brace(Legend),,
2245,Nature_Boots(Legend),Nature_Boots(Legend),,
2246,Gold_Curve_Web_Cap(Legend),Gold_Curve_Web_Cap(Legend),,
2247,Gold_Curve_Web_Breast(Legend),Gold_Curve_Web_Breast(Legend),,
2248,Gold_Curve_Web_Pants(Legend),Gold_Curve_Web_Pants(Legend),,
2249,Gold_Curve_Web_Brace(Legend),Gold_Curve_Web_Brace(Legend),,
2250,Gold_Curve_Web_Boots(Legend),Gold_Curve_Web_Boots(Legend),,
,,,,
//마운트 슬롯 아이템(2300 - 2400),,,,
//마운트알 인덱스(2300-2329),,,,
2300,Pig's_Egg,Pig's_Egg,,
2301,Tamed_Boar's_Egg,Tamed_Boar's_Egg,,
2302,Tamed_Wolf's_Egg,Tamed_Wolf's_Egg,,
2303,Dragon_Puppy's_Egg,Dragon_Puppy's_Egg,,
2304,Tamed_Bear's_Egg,Tamed_Bear's_Egg,,
2305,Smilodon's_Egg,Smilodon's_Egg,,
2306,Bareback_Horse's_Egg,Bareback_Horse's_Egg,,
2307,Steed's_Egg,Steed's_Egg,,
2308,Swift_Horse's_Egg,Swift_Horse's_Egg,,
2309,Harnessed_Horse's_Egg,Harnessed_Horse's_Egg,,
2310,Parade_Horse's_Egg,Parade_Horse's_Egg,,
2311,Bareback_Horse_Egg,Bareback_Horse_Egg,,
2312,Steed's_Egg,Steed's_Egg,,
2313,Swift_Horse's_Egg,Swift_Horse's_Egg,,
2314,Harnessed_Horse's_Egg,Harnessed_Horse's_Egg,,
2315,Parade_Horse's_Egg,Parade_Horse's_Egg,,
2316,Fenrir's_Egg,Fenrir's_Egg,,
2317,Dragon's_Egg,Dragon's_Egg,,
2318,Fauness's_Egg,Fauness's_Egg,,
2319,Fire_Tiger's_Egg,Fire_Tiger's_Egg,,
2320,Red_Dragon's_Egg,Red_Dragon's_Egg,,
2321,Unicorn's_Egg,Unicorn's_Egg,,
2322,Pegasus'_Egg,Pegasus'_Egg,,
2323,Unisus'_Egg,Unisus'_Egg,,
2324,Griffin's_Egg,Griffin's_Egg,,
2325,Hippogriff's_Egg,Hippogriff's_Egg,,
2326,Booldy_Griffe's_Egg,Booldy_Griffe's_Egg,,
2327,Svadilfari's_Egg,Svadilfari's_Egg,,
2328,Sleipnir's_Egg,Sleipnir's_Egg,,
2329,Helriohdon's_Egg,Helriohdon's_Egg,,
//마운트 새끼 인덱스(2330-2359),,,,
2330,Pig's_Baby,Pig's_Baby,,
2331,Tamed_Boar's_Baby,Tamed_Boar's_Baby,,
2332,Tamed_Wolf's_Baby,Tamed_Wolf's_Baby,,
2333,Dragon_Puppy's_Baby,Dragon_Puppy's_Baby,,
2334,Tamed_Bear's_Baby,Tamed_Bear's_Baby,,
2335,Smilodon's_Baby,Smilodon's_Baby,,
2336,Bareback_Horse's_Baby,Bareback_Horse's_Baby,,
2337,Steed's_Baby,Steed's_Baby,,
2338,Swift_Horse's_Baby,Swift_Horse's_Baby,,
2339,Harnessed_Horse's_Baby,Harnessed_Horse's_Baby,,
2340,Parade_Horse's_Baby,Parade_Horse's_Baby,,
2341,Bareback_Horse's_Baby,Bareback_Horse's_Baby,,
2342,Steed's_Baby,Steed's_Baby,,
2344,Harnessed_Horse's_Baby,Harnessed_Horse's_Baby,,
2343,Swift_Horse's_Baby,Swift_Horse's_Baby,,
2345,Parade_Horse's_Baby,Parade_Horse's_Baby,,
2346,Fenrir's_Baby,Fenrir's_Baby,,
2347,Dragon's_Baby,Dragon's_Baby,,
2348,Fauness's_Baby,Fauness's_Baby,,
2349,Fire_Tiger's_Baby,Fire_Tiger's_Baby,,
2350,Red_Dragon's_Baby,Red_Dragon's_Baby,,
2351,Unicorn's_Baby,Unicorn's_Baby,,
2352,Pegasus'_Baby,Pegasus'_Baby,,
2353,Griffon's_Baby,Griffon's_Baby,,
2354,Griffin's_Baby,Griffin's_Baby,,
2355,Hippogriff's_Baby,Hippogriff's_Baby,,
2356,Bloody_Griffon's_Baby,Bloody_Griffon's_Baby,,
2357,Svadilfari's_Baby,Svadilfari's_Baby,,
2358,Sleipnir's_Baby,Sleipnir's_Baby,,
2359,Helriohdon's_Baby,Helriohdon's_Baby,,
//마운트 성마 인덱스(2360-2389),,,,
2360,Pig,Pig,,
2361,Tamed_Boar,Tamed_Boar,,
2362,Tamed_Wolf,Tamed_Wolf,,
2363,Dragon_Puppy,Dragon_Puppy,,
2364,Tamed_Bear,Tamed_Bear,,
2365,Smilodon,Smilodon,,
2366,Bareback_Horse,Bareback_Horse,,
2367,Steed,Steed,,
2368,Swift_Horse,Swift_Horse,,
2369,Harnessed_Horse,Harnessed_Horse,,
2370,Parade_Horse,Parade_Horse,,
2371,Bareback_Horse,Bareback_Horse,,
2372,Steed,Steed,,
2373,Swift_Horse,Swift_Horse,,
2374,Harnessed_Horse,Harnessed_Horse,,
2375,Parade_Horse,Parade_Horse,,
2376,Fenrir,Fenrir,,
2377,Dragon,Dragon,,
2378,Fauness,Fauness,,
2379,Fire_Tiger,Fire_Tiger,,
2380,Red_Dragon,Red_Dragon,,
2381,Unicorn,Unicorn,,
2382,Pegasus,Pegasus,,
2383,Unisus,Unisus,,
2384,Griffin,Griffin,,
2385,Hippogriff,Hippogriff,,
2386,Bloody_Griffon,Bloody_Griffon,,
2387,Svadilfari,Svadilfari,,
2388,Sleipnir,Sleipnir,,
2389,Helriohdon,Helriohdon,,
,,,,
//마운트 약초 인덱스(2390-2419),,,,
2390,Pig's_Essence,Pig's_Essence,,
2391,Tamed_Boar's_Essence,Tamed_Boar's_Essence,,
2392,Tamed_Wolf's_Essence,Tamed_Wolf's_Essence,,
2393,Dragon_Puppy's_Essence,Dragon_Puppy's_Essence,,
2394,Tamed_Bear's_Essence,Tamed_Bear's_Essence,,
2395,Smilodon's_Essence,Smilodon's_Essence,,
2396,Bareback_Horse's_Essence,Bareback_Horse's_Essence,,
2397,Steed's_Essence,Steed's_Essence,,
2398,Swift_Horse's_Essence,Swift_Horse's_Essence,,
2399,Harnessed_Horse's_Essence,Harnessed_Horse's_Essence,,
2400,Parade_Horse's_Essence,Parade_Horse's_Essence,,
2401,Bareback_Horse's_Essence,Bareback_Horse's_Essence,,
2402,Steed's_Essence,Steed's_Essence,,
2403,Swift_Horse's_Essence,Swift_Horse's_Essence,,
2404,Harnessed_Horse's_Essence,Harnessed_Horse's_Essence,,
2405,Parade_Horse's_Essence,Parade_Horse's_Essence,,
2406,Fenrir's_Essence,Fenrir's_Essence,,
2407,Dragon's_Essence,Dragon's_Essence,,
2408,Fauness's_Essence,Fauness's_Essence,,
2409,Fire_Tiger's_Essence,Fire_Tiger's_Essence,,
2410,Red_Dragon's_Essence,Red_Dragon's_Essence,,
2411,Unicorn's_Essence,Unicorn's_Essence,,
2412,Pegasus'_Essence,Pegasus'_Essence,,
2413,Nuisus'_Essence,Unisus'_Essence,,
2414,Griffin's_Essence,Griffin's_Essence,,
2415,Hippogriff's_Essence,Hippogriff's_Essence,,
2416,Bloody_Griffe's_Essence,Bloody_Griffe's_Essence,,
2417,Svadilfari's_Essence,Svadilfari's_Essence,,
2418,Sleipnir's_Essence,Sleipnir's_Essence,,
2419,Helriohdon's_Essence,Helriohdon's_Essence,,
//마운트 먹이 인덱스(2420 - 2440),,,,
2420,Pig's_Feed,Pig's_Feed,,
2421,Tamed_Boar's_Feed,Tamed_Boar's_Feed,,
2422,Tamed_Wolf's_Feed,Tamed_Wolf's_Feed,,
2423,Dragon_Puppy's_Feed,Dragon_Puppy's_Feed,,
2424,Tamed_Bear's_Feed,Tamed_Bear's_Feed,,
2425,Smilodon's_Feed,Smilodon's_Feed,,
2426,Horse's_Feed,Horse's_Feed,,
2427,Fire_Tiger's_Feed,Fire_Tiger's_Feed,,
2428,Red_Dragon's_Feed,Red_Dragon's_Feed,,
2429,Unicorn's_Feed,Unicorn's_Feed,,
2430,Griffin's_Feed,Griffin's_Feed,,
2431,N/A,N/A,,
2432,N/A,N/A,,
2433,N/A,N/A,,
2434,N/A,N/A,,
2435,N/A,N/A,,
2436,Fenrir's_Feed,Fenrir's_Feed,,
2437,Dragon's_Feed,Dragon's_Feed,,
2438,Fauness's_Feed,Fauness's_Feed,,
2439,Helriohdon's_Feed,Helriohdon's_Feed,,
//보석(2441-2450),,,,
2441,Diamond,Diamond,,
2442,Emerald,Emerald,,
2443,Coral,Coral,,
2444,Garnet,Garnet,,
,,,,
//무기 인덱스 (2451~2775),,,,
//다이아몬드(2451~2575),,,,
//  클럽 (인덱스 2451- 2510),,,,
2451,Club_(Ancient),Club_(Ancient),,
2452,Club_(Ancient),Club_(Ancient),,
2453,Club_(Ancient),Club_(Ancient),,
2454,Club_(Ancient),Club_(Ancient),,
2455,Hand_Axe(Ancient),Hand_Axe(Ancient),,
2456,Hand_Axe(Ancient),Hand_Axe(Ancient),,
2457,Hand_Axe(Ancient),Hand_Axe(Ancient),,
2458,Hand_Axe(Ancient),Hand_Axe(Ancient),,
2459,Spike_Club(Ancient),Spike_Club(Ancient),,
2460,Spike_Club(Ancient),Spike_Club(Ancient),,
2461,Spike_Club(Ancient),Spike_Club(Ancient),,
2462,Spike_Club(Ancient),Spike_Club(Ancient),,
2463,Mace(Ancient),Mace(Ancient),,
2464,Mace(Ancient),Mace(Ancient),,
2465,Mace(Ancient),Mace(Ancient),,
2466,Mace(Ancient),Mace(Ancient),,
2467,Cracker(Ancient),Cracker(Ancient),,
2468,Cracker(Ancient),Cracker(Ancient),,
2469,Cracker(Ancient),Cracker(Ancient),,
2470,Cracker(Ancient),Cracker(Ancient),,
2471,Double_Axe(Ancient),Double_Axe(Ancient),,
2472,Double_Axe(Ancient),Double_Axe(Ancient),,
2473,Double_Axe(Ancient),Double_Axe(Ancient),,
2474,Double_Axe(Ancient),Double_Axe(Ancient),,
2475,Gothic_Mace(Ancient),Gothic_Mace(Ancient),,
2476,Gothic_Mace(Ancient),Gothic_Mace(Ancient),,
2477,Gothic_Mace(Ancient),Gothic_Mace(Ancient),,
2478,Gothic_Mace(Ancient),Gothic_Mace(Ancient),,
2479,Mithril_Hammer(Ancient),Mithril_Hammer(Ancient),,
2480,Mithril_Hammer(Ancient),Mithril_Hammer(Ancient),,
2481,Mithril_Hammer(Ancient),Mithril_Hammer(Ancient),,
2482,Mithril_Hammer(Ancient),Mithril_Hammer(Ancient),,
2483,Dragon_Hammer(Ancient),Dragon_Hammer(Ancient),,
2484,Dragon_Hammer(Ancient),Dragon_Hammer(Ancient),,
2485,Dragon_Hammer(Ancient),Dragon_Hammer(Ancient),,
2486,Dragon_Hammer(Ancient),Dragon_Hammer(Ancient),,
2487,Slayer_Hammer(Ancient),Slayer_Hammer(Ancient),,
2488,Slayer_Hammer(Ancient),Slayer_Hammer(Ancient),,
2489,Slayer_Hammer(Ancient),Slayer_Hammer(Ancient),,
2490,Slayer_Hammer(Ancient),Slayer_Hammer(Ancient),,
2491,Thron_Of_Axe(Ancient),Thron_Of_Axe(Ancient),,
2492,Thron_Of_Axe(Ancient),Thron_Of_Axe(Ancient),,
2493,Thron_Of_Axe(Ancient),Thron_Of_Axe(Ancient),,
2494,Thron_Of_Axe(Ancient),Thron_Of_Axe(Ancient),,
// 활( 인덱스 2511-2570),,,,
2511,Small_Bow(Ancient),Small_Bow(Ancient),,
2512,Small_Bow(Ancient),Small_Bow(Ancient),,
2513,Small_Bow(Ancient),Small_Bow(Ancient),,
2514,Small_Bow(Ancient),Small_Bow(Ancient),,
2515,Wooden_Bow(Ancient),Wooden_Bow(Ancient),,
2516,Wooden_Bow(Ancient),Wooden_Bow(Ancient),,
2517,Wooden_Bow(Ancient),Wooden_Bow(Ancient),,
2518,Wooden_Bow(Ancient),Wooden_Bow(Ancient),,
2519,Large_Bow(Ancient),Large_Bow(Ancient),,
2520,Large_Bow(Ancient),Large_Bow(Ancient),,
2521,Large_Bow(Ancient),Large_Bow(Ancient),,
2522,Large_Bow(Ancient),Large_Bow(Ancient),,
2523,Battle_Bow(Ancient),Battle_Bow(Ancient),,
2524,Battle_Bow(Ancient),Battle_Bow(Ancient),,
2525,Battle_Bow(Ancient),Battle_Bow(Ancient),,
2526,Battle_Bow(Ancient),Battle_Bow(Ancient),,
2527,Daising_Bow(Ancient),Daising_Bow(Ancient),,
2528,Daising_Bow(Ancient),Daising_Bow(Ancient),,
2529,Daising_Bow(Ancient),Daising_Bow(Ancient),,
2530,Daising_Bow(Ancient),Daising_Bow(Ancient),,
2531,Speed_Of_Light_Bow(Ancient),Speed_Of_Light_Bow(Ancient),,
2532,Speed_Of_Light_Bow(Ancient),Speed_Of_Light_Bow(Ancient),,
2533,Speed_Of_Light_Bow(Ancient),Speed_Of_Light_Bow(Ancient),,
2534,Speed_Of_Light_Bow(Ancient),Speed_Of_Light_Bow(Ancient),,
2535,Mithril_Bow(Ancient),Mithril_Bow(Ancient),,
2536,Mithril_Bow(Ancient),Mithril_Bow(Ancient),,
2537,Mithril_Bow(Ancient),Mithril_Bow(Ancient),,
2538,Mithril_Bow(Ancient),Mithril_Bow(Ancient),,
2539,Hydra_Bow(Ancient),Hydra_Bow(Ancient),,
2540,Hydra_Bow(Ancient),Hydra_Bow(Ancient),,
2541,Hydra_Bow(Ancient),Hydra_Bow(Ancient),,
2542,Hydra_Bow(Ancient),Hydra_Bow(Ancient),,
2543,Elven_Bow(Ancient),Elven_Bow(Ancient),,
2544,Elven_Bow(Ancient),Elven_Bow(Ancient),,
2545,Elven_Bow(Ancient),Elven_Bow(Ancient),,
2546,Elven_Bow(Ancient),Elven_Bow(Ancient),,
2547,Heaven's_Bow(Ancient),Heaven's_Bow(Ancient),,
2548,Heaven's_Bow(Ancient),Heaven's_Bow(Ancient),,
2549,Heaven's_Bow(Ancient),Heaven's_Bow(Ancient),,
2550,Heaven's_Bow(Ancient),Heaven's_Bow(Ancient),,
2551,Thron_Of_Isis(Ancient),Thron_Of_Isis(Ancient),,
2552,Thron_Of_Isis(Ancient),Thron_Of_Isis(Ancient),,
2553,Thron_Of_Isis(Ancient),Thron_Of_Isis(Ancient),,
2554,Thron_Of_Isis(Ancient),Thron_Of_Isis(Ancient),,
//클러(인덱스 2571-2630),,,,
2571,Bagnow(Ancient),Bagnow(Ancient),,
2572,Bagnow(Ancient),Bagnow(Ancient),,
2573,Bagnow(Ancient),Bagnow(Ancient),,
2574,Bagnow(Ancient),Bagnow(Ancient),,
2575,Knuckle_Cutter(Ancient),Knuckle_Cutter(Ancient),,
2576,Knuckle_Cutter(Ancient),Knuckle_Cutter(Ancient),,
2577,Knuckle_Cutter(Ancient),Knuckle_Cutter(Ancient),,
2578,Knuckle_Cutter(Ancient),Knuckle_Cutter(Ancient),,
2579,Claw(Ancient),Claw(Ancient),,
2580,Claw(Ancient),Claw(Ancient),,
2581,Claw(Ancient),Claw(Ancient),,
2582,Claw(Ancient),Claw(Ancient),,
2583,Sharp_Claw(Ancient),Sharp_Claw(Ancient),,
2584,Sharp_Claw(Ancient),Sharp_Claw(Ancient),,
2585,Sharp_Claw(Ancient),Sharp_Claw(Ancient),,
2586,Sharp_Claw(Ancient),Sharp_Claw(Ancient),,
2587,Kamairah_Knife(Ancient),Kamairah_Knife(Ancient),,
2588,Kamairah_Knife(Ancient),Kamairah_Knife(Ancient),,
2589,Kamairah_Knife(Ancient),Kamairah_Knife(Ancient),,
2590,Kamairah_Knife(Ancient),Kamairah_Knife(Ancient),,
2591,Darkness_Claw(Ancient),Darkness_Claw(Ancient),,
2592,Darkness_Claw(Ancient),Darkness_Claw(Ancient),,
2593,Darkness_Claw(Ancient),Darkness_Claw(Ancient),,
2594,Darkness_Claw(Ancient),Darkness_Claw(Ancient),,
2595,Hidden_Spear(Ancient),Hidden_Spear(Ancient),,
2596,Hidden_Spear(Ancient),Hidden_Spear(Ancient),,
2597,Hidden_Spear(Ancient),Hidden_Spear(Ancient),,
2598,Hidden_Spear(Ancient),Hidden_Spear(Ancient),,
2599,Assassin_knife(Ancient),Assassin_knife(Ancient),,
2600,Assassin_knife(Ancient),Assassin_knife(Ancient),,
2601,Assassin_knife(Ancient),Assassin_knife(Ancient),,
2602,Assassin_knife(Ancient),Assassin_knife(Ancient),,
2603,Behemoth_Tusk(Ancient),Behemoth_Tusk(Ancient),,
2604,Behemoth_Tusk(Ancient),Behemoth_Tusk(Ancient),,
2605,Behemoth_Tusk(Ancient),Behemoth_Tusk(Ancient),,
2606,Behemoth_Tusk(Ancient),Behemoth_Tusk(Ancient),,
2607,Talon_Of_Dragon(Ancient),Talon_Of_Dragon(Ancient),,
2608,Talon_Of_Dragon(Ancient),Talon_Of_Dragon(Ancient),,
2609,Talon_Of_Dragon(Ancient),Talon_Of_Dragon(Ancient),,
2610,Talon_Of_Dragon(Ancient),Talon_Of_Dragon(Ancient),,
2611,Thron_Of_Kairas(Ancient),Thron_Of_Kairas(Ancient),,
2612,Thron_Of_Kairas(Ancient),Thron_Of_Kairas(Ancient),,
2613,Thron_Of_Kairas(Ancient),Thron_Of_Kairas(Ancient),,
2614,Thron_Of_Kairas(Ancient),Thron_Of_Kairas(Ancient),,
// 스피어(인덱스 2631-2690),,,,
2631,Short_Spear(Ancient),Short_Spear(Ancient),,
2632,Short_Spear(Ancient),Short_Spear(Ancient),,
2633,Short_Spear(Ancient),Short_Spear(Ancient),,
2634,Short_Spear(Ancient),Short_Spear(Ancient),,
2635,Glaive(Ancient),Glaive(Ancient),,
2636,Glaive(Ancient),Glaive(Ancient),,
2637,Glaive(Ancient),Glaive(Ancient),,
2638,Glaive(Ancient),Glaive(Ancient),,
2639,Winged_Spear(Ancient),Winged_Spear(Ancient),,
2640,Winged_Spear(Ancient),Winged_Spear(Ancient),,
2641,Winged_Spear(Ancient),Winged_Spear(Ancient),,
2642,Winged_Spear(Ancient),Winged_Spear(Ancient),,
2643,Lance(Ancient),Lance(Ancient),,
2644,Lance(Ancient),Lance(Ancient),,
2645,Lance(Ancient),Lance(Ancient),,
2646,Lance(Ancient),Lance(Ancient),,
2647,Pochard(Ancient),Pochard(Ancient),,
2648,Pochard(Ancient),Pochard(Ancient),,
2649,Pochard(Ancient),Pochard(Ancient),,
2650,Pochard(Ancient),Pochard(Ancient),,
2651,Trident(Ancient),Trident(Ancient),,
2652,Trident(Ancient),Trident(Ancient),,
2653,Trident(Ancient),Trident(Ancient),,
2654,Trident(Ancient),Trident(Ancient),,
2655,Panaca(Ancient),Panaca(Ancient),,
2656,Panaca(Ancient),Panaca(Ancient),,
2657,Panaca(Ancient),Panaca(Ancient),,
2658,Panaca(Ancient),Panaca(Ancient),,
2659,Brionac(Ancient),Brionac(Ancient),,
2660,Brionac(Ancient),Brionac(Ancient),,
2661,Brionac(Ancient),Brionac(Ancient),,
2662,Brionac(Ancient),Brionac(Ancient),,
2663,Gungnir(Acinet),Gungnir(Ancient),,
2664,Gungnir(Acinet),Gungnir(Ancient),,
2665,Gungnir(Acinet),Gungnir(Ancient),,
2666,Gungnir(Acinet),Gungnir(Ancient),,
2667,Victory's_Spear(Ancient),Victory's_Spear(Ancient),,
2668,Victory's_Spear(Ancient),Victory's_Spear(Ancient),,
2669,Victory's_Spear(Ancient),Victory's_Spear(Ancient),,
2670,Victory's_Spear(Ancient),Victory's_Spear(Ancient),,
2671,Thron_Of_Garve(Ancient),Thron_Of_Garve(Ancient),,
2672,Thron_Of_Garve(Ancient),Thron_Of_Garve(Ancient),,
2673,Thron_Of_Garve(Ancient),Thron_Of_Garve(Ancient),,
2674,Thron_Of_Garve(Ancient),Thron_Of_Garve(Ancient),,
// 원핸디드검(인덱스2691-2750),,,,
2691,Dagger(Ancient),Dagger(Ancient),,
2692,Dagger(Ancient),Dagger(Ancient),,
2693,Dagger(Ancient),Dagger(Ancient),,
2694,Dagger(Ancient),Dagger(Ancient),,
2695,Short_Sword(Ancient),Short_Sword(Ancient),,
2696,Short_Sword(Ancient),Short_Sword(Ancient),,
2697,Short_Sword(Ancient),Short_Sword(Ancient),,
2698,Short_Sword(Ancient),Short_Sword(Ancient),,
2699,Stiletto(Ancient),Stiletto(Ancient),,
2700,Stiletto(Ancient),Stiletto(Ancient),,
2701,Stiletto(Ancient),Stiletto(Ancient),,
2702,Stiletto(Ancient),Stiletto(Ancient),,
2703,Rapier(Ancient),Rapier(Ancient),,
2704,Rapier(Ancient),Rapier(Ancient),,
2705,Rapier(Ancient),Rapier(Ancient),,
2706,Rapier(Ancient),Rapier(Ancient),,
2707,Scimitar(Ancient),Scimitar(Ancient),,
2708,Scimitar(Ancient),Scimitar(Ancient),,
2709,Scimitar(Ancient),Scimitar(Ancient),,
2710,Scimitar(Ancient),Scimitar(Ancient),,
2711,Cross_Sword(Ancient),Cross_Sword(Ancient),,
2712,Cross_Sword(Ancient),Cross_Sword(Ancient),,
2713,Cross_Sword(Ancient),Cross_Sword(Ancient),,
2714,Cross_Sword(Ancient),Cross_Sword(Ancient),,
2715,Gladius(Ancient),Gladius(Ancient),,
2716,Gladius(Ancient),Gladius(Ancient),,
2717,Gladius(Ancient),Gladius(Ancient),,
2718,Gladius(Ancient),Gladius(Ancient),,
2719,Soul_Blade(Ancient),Soul_Blade(Ancient),,
2720,Soul_Blade(Ancient),Soul_Blade(Ancient),,
2721,Soul_Blade(Ancient),Soul_Blade(Ancient),,
2722,Soul_Blade(Ancient),Soul_Blade(Ancient),,
2723,Gram(Ancient),Gram(Ancient),,
2724,Gram(Ancient),Gram(Ancient),,
2725,Gram(Ancient),Gram(Ancient),,
2726,Gram(Ancient),Gram(Ancient),,
2727,Bhopal_Sword(Ancient),Bhopal_Sword(Ancient),,
2728,Bhopal_Sword(Ancient),Bhopal_Sword(Ancient),,
2729,Bhopal_Sword(Ancient),Bhopal_Sword(Ancient),,
2730,Bhopal_Sword(Ancient),Bhopal_Sword(Ancient),,
2731,Thron_Of_Shard(Ancient),Thron_Of_Shard(Ancient),,
2732,Thron_Of_Shard(Ancient),Thron_Of_Shard(Ancient),,
2733,Thron_Of_Shard(Ancient),Thron_Of_Shard(Ancient),,
2734,Thron_Of_Shard(Ancient),Thron_Of_Shard(Ancient),,
// 투척류(인덱스 2751-2810),,,,
2751,Dart(Ancient),Dart(Ancient),,
2752,Dart(Ancient),Dart(Ancient),,
2753,Dart(Ancient),Dart(Ancient),,
2754,Dart(Ancient),Dart(Ancient),,
2755,Throwing_Axe(Ancient),Throwing_Axe(Ancient),,
2756,Throwing_Axe(Ancient),Throwing_Axe(Ancient),,
2757,Throwing_Axe(Ancient),Throwing_Axe(Ancient),,
2758,Throwing_Axe(Ancient),Throwing_Axe(Ancient),,
2759,Snake_Prickle(Ancient),Snake_Prickle(Ancient),,
2760,Snake_Prickle(Ancient),Snake_Prickle(Ancient),,
2761,Snake_Prickle(Ancient),Snake_Prickle(Ancient),,
2762,Snake_Prickle(Ancient),Snake_Prickle(Ancient),,
2763,Cutting_Boomerang(Ancient),Cutting_Boomerang(Ancient),,
2764,Cutting_Boomerang(Ancient),Cutting_Boomerang(Ancient),,
2765,Cutting_Boomerang(Ancient),Cutting_Boomerang(Ancient),,
2766,Cutting_Boomerang(Ancient),Cutting_Boomerang(Ancient),,
2767,Tomahawk(Ancient),Tomahawk(Ancient),,
2768,Tomahawk(Ancient),Tomahawk(Ancient),,
2769,Tomahawk(Ancient),Tomahawk(Ancient),,
2770,Tomahawk(Ancient),Tomahawk(Ancient),,
2771,Chakram(Ancient),Chakram(Ancient),,
2772,Chakram(Ancient),Chakram(Ancient),,
2773,Chakram(Ancient),Chakram(Ancient),,
2774,Chakram(Ancient),Chakram(Ancient),,
2775,Shamir(Ancient),Shamir(Ancient),,
2776,Shamir(Ancient),Shamir(Ancient),,
2777,Shamir(Ancient),Shamir(Ancient),,
2778,Shamir(Ancient),Shamir(Ancient),,
2779,Astaroth_Knife(Ancient),Astaroth_Knife(Ancient),,
2780,Astaroth_Knife(Ancient),Astaroth_Knife(Ancient),,
2781,Astaroth_Knife(Ancient),Astaroth_Knife(Ancient),,
2782,Astaroth_Knife(Ancient),Astaroth_Knife(Ancient),,
2783,Lightning_Spear(Ancient),Lightning_Spear(Ancient),,
2784,Lightning_Spear(Ancient),Lightning_Spear(Ancient),,
2785,Lightning_Spear(Ancient),Lightning_Spear(Ancient),,
2786,Lightning_Spear(Ancient),Lightning_Spear(Ancient),,
2787,Holy_Cross(Ancient),Holy_Cross(Ancient),,
2788,Holy_Cross(Ancient),Holy_Cross(Ancient),,
2789,Holy_Cross(Ancient),Holy_Cross(Ancient),,
2790,Holy_Cross(Ancient),Holy_Cross(Ancient),,
2791,Thron_Of_Deimos(Ancient),Thron_Of_Deimos(Ancient),,
2792,Thron_Of_Deimos(Ancient),Thron_Of_Deimos(Ancient),,
2793,Thron_Of_Deimos(Ancient),Thron_Of_Deimos(Ancient),,
2794,Thron_Of_Deimos(Ancient),Thron_Of_Deimos(Ancient),,
// 스테프( 인덱스 2811-2870),,,,
2811,Wooden_Cane(Ancient),Wooden_Cane(Ancient),,
2812,Wooden_Cane(Ancient),Wooden_Cane(Ancient),,
2813,Wooden_Cane(Ancient),Wooden_Cane(Ancient),,
2814,Wooden_Cane(Ancient),Wooden_Cane(Ancient),,
2815,War_Rod(Ancient),War_Rod(Ancient),,
2816,War_Rod(Ancient),War_Rod(Ancient),,
2817,War_Rod(Ancient),War_Rod(Ancient),,
2818,War_Rod(Ancient),War_Rod(Ancient),,
2819,Cutter_Staff(Ancient),Cutter_Staff(Ancient),,
